CustomerID,SessionDuration,PagesVisited,ItemsAddedToCart,ItemsRemovedFromCart,DeviceUsed
CUST02358,12.53,7,3,0,Mobile
CUST02359,1.36,5,4,0,Tablet
CUST02360,5.87,5,3,2,Desktop
CUST02361,7.73,1,2,0,Mobile
CUST02362,1.46,6,5,5,Tablet
CUST02363,12.91,3,0,0,Desktop
CUST02364,5.73,1,0,0,Desktop
CUST02365,1.83,1,0,0,Desktop
CUST02366,16.14,6,0,0,Tablet
CUST02367,18.24,3,3,3,Mobile
CUST02368,68.45,3,2,2,Desktop
CUST02369,5.96,7,4,2,Mobile
CUST02370,47.38,1,3,0,Tablet
CUST02371,4.15,7,2,1,Tablet
CUST02372,8.05,1,1,1,Mobile
CUST02373,12.21,1,4,3,Mobile
CUST02374,5.35,10,5,5,Tablet
CUST02375,42.51,1,3,1,Desktop
CUST02376,40.91,3,5,3,Desktop
CUST02377,20.69,5,4,1,Tablet
CUST02378,15.49,4,3,3,Mobile
CUST02379,65.11,4,3,2,Desktop
CUST02380,9.86,4,0,0,Mobile
CUST02381,8.12,1,2,2,Mobile
CUST02382,13.71,1,5,5,Mobile
CUST02383,7.73,1,0,0,Desktop
CUST02384,7.16,5,5,3,Tablet
CUST02385,22.57,7,1,1,Tablet
CUST02386,34.67,7,2,1,Mobile
CUST02387,9.39,1,5,0,Mobile
CUST02388,37.56,4,0,0,Tablet
CUST02389,6.2,3,0,0,Tablet
CUST02390,20.97,8,0,0,Mobile
CUST02391,8.12,5,5,4,Mobile
CUST02392,23.62,9,4,0,Tablet
CUST02393,34.55,3,5,5,Desktop
CUST02394,24.42,3,5,0,Mobile
CUST02395,6.77,6,2,0,Mobile
CUST02396,2.0,6,5,5,Mobile
CUST02397,12.85,1,1,1,Desktop
CUST02398,0.35,1,5,5,Tablet
CUST02399,16.37,6,2,2,Mobile
CUST02400,3.52,4,5,2,Mobile
CUST02401,2.99,1,0,0,Desktop
CUST02402,1.67,7,4,4,Mobile
CUST02403,1.19,2,5,4,Desktop
CUST02404,19.63,1,0,0,Desktop
CUST02405,7.78,3,4,2,Mobile
CUST02406,6.73,1,3,2,Mobile
CUST02407,2.97,2,5,4,Desktop
CUST02408,24.8,3,5,3,Desktop
CUST02409,13.54,6,4,4,Mobile
CUST02410,7.29,7,0,0,Tablet
CUST02411,10.61,10,0,0,Tablet
CUST02412,0.2,1,1,0,Mobile
CUST02413,41.38,1,4,4,Desktop
CUST02414,6.19,1,0,0,Mobile
CUST02415,21.13,2,2,0,Mobile
CUST02416,3.56,4,3,2,Mobile
CUST02417,9.28,5,2,1,Mobile
CUST02418,9.38,11,4,2,Mobile
CUST02419,18.76,5,4,0,Tablet
CUST02420,10.82,1,5,2,Desktop
CUST02421,43.69,6,3,2,Desktop
CUST02422,0.75,7,5,2,Mobile
CUST02423,56.37,5,2,1,Tablet
CUST02424,12.14,5,4,0,Mobile
CUST02425,12.7,1,5,0,Tablet
CUST02426,33.22,9,5,4,Desktop
CUST02427,1.28,10,4,2,Desktop
CUST02428,8.93,6,3,0,Mobile
CUST02429,1.43,4,4,3,Mobile
CUST02430,21.83,5,3,3,Tablet
CUST02431,4.29,1,0,0,Tablet
CUST02432,5.66,3,2,1,Mobile
CUST02433,4.78,4,2,2,Mobile
CUST02434,13.22,7,2,2,Desktop
CUST02435,1.2,5,1,0,Tablet
CUST02436,16.93,4,4,2,Desktop
CUST02437,23.81,5,1,1,Mobile
CUST02438,9.0,8,0,0,Desktop
CUST02439,0.29,8,4,1,Tablet
CUST02440,5.96,2,4,0,Mobile
CUST02441,1.85,9,1,0,Mobile
CUST02442,0.34,4,5,1,Mobile
CUST02443,7.21,1,5,3,Desktop
CUST02444,0.7,2,3,2,Mobile
CUST02445,0.74,8,0,0,Mobile
CUST02446,2.6,6,5,4,Tablet
CUST02447,36.56,1,2,0,Mobile
CUST02448,11.42,4,1,1,Tablet
CUST02449,73.14,5,3,0,Desktop
CUST02450,7.8,1,4,3,Mobile
CUST02451,78.61,8,4,2,Desktop
CUST02452,15.05,5,4,2,Tablet
CUST02453,21.05,1,1,1,Mobile
CUST02454,14.78,1,2,0,Desktop
CUST02455,20.84,11,5,0,Desktop
CUST02456,8.64,3,2,2,Mobile
CUST02457,7.46,1,3,2,Mobile
CUST02458,14.39,2,0,0,Tablet
CUST02459,6.7,7,3,3,Mobile
CUST02460,3.53,4,2,0,Desktop
CUST02461,8.6,5,2,2,Mobile
CUST02462,42.0,5,3,0,Desktop
CUST02463,13.08,5,2,0,Mobile
CUST02464,4.65,5,1,1,Desktop
CUST02465,1.7,1,1,0,Mobile
CUST02466,0.53,9,0,0,Tablet
CUST02467,37.15,13,0,0,Mobile
CUST02468,21.71,7,0,0,Desktop
CUST02469,17.11,10,0,0,Tablet
CUST02470,28.34,6,3,1,Mobile
CUST02471,31.09,2,5,3,Tablet
CUST02472,0.27,4,5,5,Desktop
CUST02473,7.68,5,5,3,Tablet
CUST02474,5.68,4,0,0,Mobile
CUST02475,2.35,6,0,0,Mobile
CUST02476,5.41,4,2,1,Desktop
CUST02477,1.77,5,3,3,Desktop
CUST02478,9.3,3,2,1,Mobile
CUST02479,5.91,8,5,3,Desktop
CUST02480,23.35,2,5,5,Mobile
CUST02481,19.43,1,2,0,Desktop
CUST02482,27.66,5,2,1,Mobile
CUST02483,22.53,7,0,0,Desktop
CUST02484,5.34,6,2,2,Mobile
CUST02485,6.04,7,2,1,Tablet
CUST02486,31.96,7,0,0,Tablet
CUST02487,17.73,5,1,1,Mobile
CUST02488,4.9,3,0,0,Tablet
CUST02489,2.52,11,3,2,Mobile
CUST02490,3.09,3,2,2,Mobile
CUST02491,15.93,1,0,0,Tablet
CUST02492,16.78,10,3,3,Tablet
CUST02493,3.9,8,0,0,Tablet
CUST02494,3.2,5,3,3,Mobile
CUST02495,5.36,5,3,3,Desktop
CUST02496,0.62,3,0,0,Mobile
CUST02497,4.67,5,4,2,Mobile
CUST02498,16.94,3,4,1,Tablet
CUST02499,17.57,4,0,0,Desktop
CUST02500,7.0,5,5,3,Desktop
CUST02501,22.64,4,0,0,Mobile
CUST02502,4.31,6,3,2,Tablet
CUST02503,40.04,1,0,0,Tablet
CUST02504,0.04,6,3,2,Tablet
CUST02505,3.96,7,4,3,Tablet
CUST02506,19.67,5,5,0,Mobile
CUST02507,16.95,1,4,4,Mobile
CUST02508,1.3,4,4,0,Desktop
CUST02509,3.59,9,3,0,Desktop
CUST02510,12.18,9,0,0,Tablet
CUST02511,11.38,1,1,1,Mobile
CUST02512,8.28,1,3,0,Desktop
CUST02513,81.23,3,4,1,Desktop
CUST02514,20.42,9,0,0,Mobile
CUST02515,5.49,5,1,1,Mobile
CUST02516,51.34,1,3,0,Tablet
CUST02517,28.67,5,0,0,Mobile
CUST02518,16.12,1,3,0,Tablet
CUST02519,23.76,6,2,2,Desktop
CUST02520,3.84,7,0,0,Mobile
CUST02521,8.94,5,3,1,Mobile
CUST02522,2.28,1,3,1,Tablet
CUST02523,7.16,6,3,1,Tablet
CUST02524,5.49,1,2,0,Tablet
CUST02525,10.68,5,0,0,Tablet
CUST02526,5.72,6,2,2,Mobile
CUST02527,16.79,7,4,4,Desktop
CUST02528,23.26,2,0,0,Tablet
CUST02529,6.68,5,1,1,Tablet
CUST02530,1.97,6,1,0,Mobile
CUST02531,6.1,7,3,2,Desktop
CUST02532,5.17,7,1,1,Tablet
CUST02533,31.81,5,3,0,Desktop
CUST02534,15.05,8,2,0,Mobile
CUST02535,16.91,5,1,1,Mobile
CUST02536,18.42,4,0,0,Mobile
CUST02537,2.57,7,2,2,Tablet
CUST02538,8.08,1,5,3,Desktop
CUST02539,4.65,1,3,3,Desktop
CUST02540,19.92,5,3,2,Desktop
CUST02541,5.11,3,4,4,Tablet
CUST02542,5.35,7,4,3,Tablet
CUST02543,22.0,2,0,0,Mobile
CUST02544,16.36,2,0,0,Tablet
CUST02545,0.6,5,2,1,Desktop
CUST02546,20.92,6,3,0,Mobile
CUST02547,11.0,2,2,0,Mobile
CUST02548,46.24,7,4,3,Desktop
CUST02549,68.22,5,3,2,Mobile
CUST02550,5.91,9,3,1,Tablet
CUST02551,27.91,4,2,2,Tablet
CUST02552,15.05,8,1,0,Tablet
CUST02553,2.43,5,1,1,Desktop
CUST02554,4.58,2,5,0,Mobile
CUST02555,5.8,1,1,1,Tablet
CUST02556,6.21,10,3,1,Tablet
CUST02557,17.15,8,0,0,Tablet
CUST02558,10.92,4,1,1,Mobile
CUST02559,17.98,1,0,0,Desktop
CUST02560,4.72,2,1,1,Desktop
CUST02561,8.34,4,1,0,Tablet
CUST02562,19.78,1,3,1,Desktop
CUST02563,3.43,3,5,4,Mobile
CUST02564,13.59,1,3,3,Mobile
CUST02565,4.14,1,5,2,Tablet
CUST02566,4.08,8,5,4,Tablet
CUST02567,5.18,8,5,1,Mobile
CUST02568,5.66,4,0,0,Mobile
CUST02569,10.72,6,1,1,Desktop
CUST02570,21.88,4,5,3,Desktop
CUST02571,5.22,10,5,2,Mobile
CUST02572,2.1,6,0,0,Desktop
CUST02573,16.2,6,5,2,Tablet
CUST02574,6.42,5,3,2,Desktop
CUST02575,17.98,5,4,4,Tablet
CUST02576,4.43,5,5,5,Tablet
CUST02577,0.21,6,4,3,Tablet
CUST02578,10.93,1,3,2,Mobile
CUST02579,5.48,6,0,0,Tablet
CUST02580,0.74,6,1,0,Desktop
CUST02581,3.81,5,4,3,Desktop
CUST02582,16.18,5,5,1,Mobile
CUST02583,54.76,2,4,4,Tablet
CUST02584,8.54,1,3,0,Mobile
CUST02585,20.36,1,4,3,Desktop
CUST02586,2.07,5,3,2,Tablet
CUST02587,18.36,8,0,0,Tablet
CUST02588,21.98,5,1,1,Tablet
CUST02589,1.3,9,1,0,Desktop
CUST02590,18.91,1,0,0,Mobile
CUST02591,17.38,7,5,4,Desktop
CUST02592,9.27,5,1,1,Tablet
CUST02593,17.32,6,4,3,Tablet
CUST02594,1.63,6,1,0,Desktop
CUST02595,7.0,3,0,0,Tablet
CUST02596,0.56,4,4,3,Mobile
CUST02597,39.29,4,4,0,Mobile
CUST02598,25.41,3,3,1,Tablet
CUST02599,15.11,4,4,0,Desktop
CUST02600,3.85,3,0,0,Desktop
CUST02601,4.6,5,5,0,Tablet
CUST02602,4.25,11,4,4,Mobile
CUST02603,4.78,4,2,1,Desktop
CUST02604,0.87,2,2,1,Mobile
CUST02605,2.19,3,0,0,Tablet
CUST02606,1.81,5,2,2,Desktop
CUST02607,10.92,6,5,4,Mobile
CUST02608,9.26,4,2,2,Desktop
CUST02609,9.51,10,0,0,Desktop
CUST02610,9.88,1,0,0,Mobile
CUST02611,46.84,8,0,0,Tablet
CUST02612,3.49,5,5,0,Desktop
CUST02613,3.56,5,5,5,Desktop
CUST02614,6.72,2,5,5,Mobile
CUST02615,34.0,2,5,1,Tablet
CUST02616,1.59,7,1,0,Desktop
CUST02617,4.82,8,0,0,Desktop
CUST02618,32.93,2,2,0,Tablet
CUST02619,7.31,6,4,4,Desktop
CUST02620,5.37,5,2,1,Desktop
CUST02621,1.73,1,1,0,Tablet
CUST02622,52.59,10,5,2,Mobile
CUST02623,1.56,3,5,0,Tablet
CUST02624,4.22,5,2,1,Tablet
CUST02625,15.78,1,0,0,Mobile
CUST02626,23.44,1,2,2,Tablet
CUST02627,9.85,1,2,0,Mobile
CUST02628,22.41,3,4,0,Mobile
CUST02629,15.62,11,3,0,Tablet
CUST02630,42.49,1,2,0,Desktop
CUST02631,27.56,8,2,0,Tablet
CUST02632,59.16,7,4,0,Desktop
CUST02633,9.17,6,5,0,Desktop
CUST02634,27.06,4,5,5,Desktop
CUST02635,9.88,3,4,4,Mobile
CUST02636,8.03,1,4,2,Mobile
CUST02637,1.91,10,1,0,Mobile
CUST02638,8.83,4,5,5,Tablet
CUST02639,4.44,6,3,2,Tablet
CUST02640,1.57,3,3,3,Desktop
CUST02641,17.3,1,2,1,Desktop
CUST02642,29.7,3,2,2,Tablet
CUST02643,9.85,4,1,1,Mobile
CUST02644,26.73,8,4,1,Desktop
CUST02645,25.62,6,4,1,Mobile
CUST02646,13.97,3,3,1,Desktop
CUST02647,11.32,5,1,1,Tablet
CUST02648,1.33,1,4,4,Tablet
CUST02649,7.06,1,4,1,Tablet
CUST02650,13.26,4,2,0,Tablet
CUST02651,15.73,8,5,4,Tablet
CUST02652,0.97,2,5,3,Mobile
CUST02653,0.63,7,3,0,Mobile
CUST02654,8.18,2,1,0,Mobile
CUST02655,6.93,1,3,3,Tablet
CUST02656,18.27,4,4,4,Mobile
CUST02657,17.95,4,4,4,Desktop
CUST02658,6.93,7,0,0,Desktop
CUST02659,0.5,7,1,1,Tablet
CUST02660,30.35,10,5,1,Tablet
CUST02661,48.09,5,5,3,Tablet
CUST02662,18.27,4,2,2,Tablet
CUST02663,21.34,1,3,3,Desktop
CUST02664,42.66,7,5,1,Mobile
CUST02665,26.95,7,2,1,Tablet
CUST02666,50.78,9,0,0,Tablet
CUST02667,3.95,3,5,3,Mobile
CUST02668,2.43,3,4,2,Tablet
CUST02669,19.77,9,2,2,Tablet
CUST02670,1.64,7,2,1,Mobile
CUST02671,15.09,2,2,1,Mobile
CUST02672,0.35,8,1,1,Desktop
CUST02673,2.08,5,1,1,Desktop
CUST02674,8.33,3,4,4,Mobile
CUST02675,12.02,6,4,2,Tablet
CUST02676,24.99,1,1,0,Tablet
CUST02677,20.12,8,1,0,Desktop
CUST02678,5.75,3,5,5,Desktop
CUST02679,16.69,2,5,4,Tablet
CUST02680,7.08,4,3,3,Desktop
CUST02681,98.31,6,2,2,Tablet
CUST02682,8.19,2,0,0,Desktop
CUST02683,11.7,7,4,0,Tablet
CUST02684,18.97,2,3,2,Mobile
CUST02685,45.09,7,2,1,Mobile
CUST02686,2.15,3,2,0,Tablet
CUST02687,8.12,1,3,0,Desktop
CUST02688,20.98,8,3,2,Tablet
CUST02689,51.51,4,0,0,Desktop
CUST02690,5.67,4,3,1,Tablet
CUST02691,9.44,11,5,5,Tablet
CUST02692,23.81,10,3,2,Desktop
CUST02693,25.58,6,0,0,Tablet
CUST02694,30.05,8,2,1,Tablet
CUST02695,43.84,8,1,0,Mobile
CUST02696,16.89,3,0,0,Tablet
CUST02697,6.45,3,5,4,Mobile
CUST02698,21.18,1,5,1,Mobile
CUST02699,40.62,2,3,0,Mobile
CUST02700,69.01,1,0,0,Mobile
CUST02701,83.76,6,4,3,Desktop
CUST02702,10.51,3,4,2,Desktop
CUST02703,1.06,5,0,0,Tablet
CUST02704,21.56,1,2,2,Desktop
CUST02705,66.19,5,2,1,Tablet
CUST02706,4.13,1,4,2,Mobile
CUST02707,3.92,1,1,1,Desktop
CUST02708,45.65,1,2,2,Tablet
CUST02709,6.83,6,4,1,Mobile
CUST02710,10.06,1,4,2,Desktop
CUST02711,0.3,3,0,0,Desktop
CUST02712,3.25,3,0,0,Tablet
CUST02713,11.51,3,1,0,Tablet
CUST02714,6.56,2,4,1,Tablet
CUST02715,21.35,5,3,1,Tablet
CUST02716,22.43,5,2,2,Tablet
CUST02717,3.9,4,0,0,Tablet
CUST02718,0.99,6,2,0,Desktop
CUST02719,12.23,5,4,1,Desktop
CUST02720,6.09,1,4,1,Mobile
CUST02721,7.63,5,0,0,Tablet
CUST02722,5.64,6,4,4,Mobile
CUST02723,10.37,6,4,2,Desktop
CUST02724,19.86,4,2,2,Desktop
CUST02725,1.0,4,5,4,Mobile
CUST02726,3.65,4,2,0,Mobile
CUST02727,15.72,7,3,1,Tablet
CUST02728,23.46,4,5,5,Desktop
CUST02729,3.47,7,1,1,Mobile
CUST02730,9.27,2,5,3,Tablet
CUST02731,27.17,4,5,0,Desktop
CUST02732,0.11,4,5,4,Tablet
CUST02733,4.75,1,4,0,Tablet
CUST02734,0.7,3,0,0,Tablet
CUST02735,1.51,6,5,2,Mobile
CUST02736,0.7,5,4,3,Mobile
CUST02737,41.99,4,4,4,Desktop
CUST02738,1.45,9,0,0,Mobile
CUST02739,0.67,1,5,3,Tablet
CUST02740,1.24,8,1,1,Mobile
CUST02741,12.89,5,2,0,Desktop
CUST02742,14.64,5,3,1,Tablet
CUST02743,5.82,4,1,0,Tablet
CUST02744,17.9,7,5,0,Mobile
CUST02745,1.03,5,3,3,Mobile
CUST02746,1.89,9,0,0,Desktop
CUST02747,29.97,1,5,1,Tablet
CUST02748,4.41,4,3,1,Tablet
CUST02749,12.87,7,5,2,Mobile
CUST02750,56.63,1,0,0,Tablet
CUST02751,27.31,8,0,0,Tablet
CUST02752,5.7,6,4,0,Mobile
CUST02753,63.4,5,0,0,Mobile
CUST02754,2.25,7,2,0,Mobile
CUST02755,11.73,7,3,0,Desktop
CUST02756,1.03,1,1,1,Mobile
CUST02757,36.28,1,5,4,Desktop
CUST02758,9.19,1,5,4,Desktop
CUST02759,0.84,9,1,0,Mobile
CUST02760,46.89,1,1,0,Desktop
CUST02761,3.29,4,4,3,Mobile
CUST02762,2.19,2,3,2,Mobile
CUST02763,2.26,3,4,2,Tablet
CUST02764,1.31,3,3,3,Mobile
CUST02765,7.96,5,0,0,Tablet
CUST02766,15.08,6,1,0,Mobile
CUST02767,5.94,9,3,2,Desktop
CUST02768,8.09,6,4,2,Desktop
CUST02769,5.28,3,5,1,Desktop
CUST02770,25.86,9,2,1,Tablet
CUST02771,15.58,6,1,1,Desktop
CUST02772,15.15,1,5,5,Desktop
CUST02773,11.68,8,4,1,Tablet
CUST02774,2.3,1,1,0,Mobile
CUST02775,6.92,6,4,0,Tablet
CUST02776,15.05,5,5,4,Desktop
CUST02777,4.83,4,5,0,Mobile
CUST02778,18.13,10,2,0,Tablet
CUST02779,12.69,5,3,2,Mobile
CUST02780,6.8,9,5,2,Desktop
CUST02781,11.94,13,1,0,Mobile
CUST02782,2.84,9,1,1,Mobile
CUST02783,16.89,6,0,0,Tablet
CUST02784,1.27,9,4,2,Tablet
CUST02785,0.44,3,4,2,Mobile
CUST02786,25.17,7,2,0,Desktop
CUST02787,5.58,4,5,2,Tablet
CUST02788,11.7,1,4,4,Mobile
CUST02789,44.97,3,0,0,Desktop
CUST02790,22.92,9,4,0,Tablet
CUST02791,18.47,4,2,1,Mobile
CUST02792,36.06,3,0,0,Desktop
CUST02793,26.56,8,0,0,Mobile
CUST02794,1.32,5,0,0,Desktop
CUST02795,2.57,5,0,0,Tablet
CUST02796,42.6,1,3,3,Tablet
CUST02797,3.94,8,5,4,Desktop
CUST02798,13.09,9,1,0,Desktop
CUST02799,17.92,1,1,1,Mobile
CUST02800,17.22,5,5,2,Mobile
CUST02801,14.25,6,2,0,Mobile
CUST02802,0.32,1,4,2,Tablet
CUST02803,9.17,5,3,2,Mobile
CUST02804,14.56,4,0,0,Mobile
CUST02805,8.17,1,1,0,Desktop
CUST02806,15.21,1,0,0,Mobile
CUST02807,4.04,5,0,0,Mobile
CUST02808,42.17,1,2,1,Mobile
CUST02809,3.62,2,3,2,Mobile
CUST02810,6.33,4,2,1,Desktop
CUST02811,22.92,5,2,1,Mobile
CUST02812,6.79,9,5,1,Tablet
CUST02813,14.86,4,2,1,Tablet
CUST02814,21.69,5,0,0,Mobile
CUST02815,11.68,5,3,1,Desktop
CUST02816,5.59,1,4,4,Tablet
CUST02817,21.69,6,1,0,Desktop
CUST02818,26.85,6,3,1,Mobile
CUST02819,14.28,1,5,3,Tablet
CUST02820,3.01,1,1,0,Desktop
CUST02821,36.5,9,2,2,Desktop
CUST02822,4.95,9,3,3,Desktop
CUST02823,12.76,1,3,0,Desktop
CUST02824,3.19,1,4,2,Tablet
CUST02825,50.19,6,5,3,Mobile
CUST02826,30.81,4,3,1,Mobile
CUST02827,13.46,6,3,2,Mobile
CUST02828,12.78,7,1,0,Mobile
CUST02829,6.51,1,1,1,Tablet
CUST02830,26.49,3,3,0,Tablet
CUST02831,14.85,1,5,2,Mobile
CUST02832,37.6,3,4,2,Mobile
CUST02833,4.64,1,0,0,Mobile
CUST02834,27.82,7,5,4,Mobile
CUST02835,2.69,6,3,3,Mobile
CUST02836,6.83,7,5,0,Tablet
CUST02837,0.62,7,0,0,Tablet
CUST02838,39.51,2,2,0,Desktop
CUST02839,4.31,8,3,2,Tablet
CUST02840,15.65,1,4,4,Desktop
CUST02841,5.8,4,2,1,Mobile
CUST02842,29.28,2,5,4,Tablet
CUST02843,9.96,4,4,1,Mobile
CUST02844,25.14,6,4,0,Mobile
CUST02845,42.24,5,0,0,Desktop
CUST02846,2.06,4,5,0,Tablet
CUST02847,5.53,5,2,1,Tablet
CUST02848,4.76,6,0,0,Desktop
CUST02849,0.51,1,1,1,Desktop
CUST02850,19.65,8,1,1,Desktop
CUST02851,21.11,7,3,3,Mobile
CUST02852,0.22,6,4,2,Desktop
CUST02853,4.21,4,1,1,Tablet
CUST02854,2.49,3,5,2,Tablet
CUST02855,32.77,7,3,1,Tablet
CUST02856,4.13,6,5,4,Mobile
CUST02857,19.4,8,0,0,Mobile
CUST02858,1.64,10,4,0,Mobile
CUST02859,37.09,5,2,2,Mobile
CUST02860,2.96,1,3,0,Desktop
CUST02861,12.41,3,1,0,Tablet
CUST02862,19.05,5,1,0,Mobile
CUST02863,51.1,1,0,0,Desktop
CUST02864,24.89,6,0,0,Mobile
CUST02865,39.53,5,1,0,Tablet
CUST02866,38.03,9,0,0,Desktop
CUST02867,14.16,8,5,3,Tablet
CUST02868,30.12,1,5,3,Desktop
CUST02869,32.98,7,4,0,Tablet
CUST02870,5.6,5,5,0,Desktop
CUST02871,27.98,6,3,2,Desktop
CUST02872,13.12,1,2,1,Mobile
CUST02873,22.07,7,3,0,Desktop
CUST02874,41.61,4,0,0,Tablet
CUST02875,20.74,1,1,1,Tablet
CUST02876,27.72,3,2,1,Desktop
CUST02877,4.7,2,5,4,Tablet
CUST02878,0.99,1,2,2,Mobile
CUST02879,9.35,6,4,0,Desktop
CUST02880,32.37,4,4,0,Desktop
CUST02881,7.63,2,3,3,Desktop
CUST02882,0.36,3,2,0,Tablet
CUST02883,12.41,2,0,0,Mobile
CUST02884,44.49,2,5,1,Tablet
CUST02885,4.29,7,0,0,Mobile
CUST02886,42.45,8,0,0,Tablet
CUST02887,25.94,6,1,1,Mobile
CUST02888,0.15,6,4,4,Desktop
CUST02889,9.44,3,1,1,Mobile
CUST02890,12.9,6,4,4,Tablet
CUST02891,17.86,4,0,0,Tablet
CUST02892,7.97,3,1,1,Tablet
CUST02893,9.61,8,0,0,Tablet
CUST02894,30.65,5,1,0,Tablet
CUST02895,18.96,5,0,0,Tablet
CUST02896,10.6,4,3,3,Mobile
CUST02897,16.55,2,4,3,Desktop
CUST02898,2.78,7,2,0,Tablet
CUST02899,31.47,8,1,0,Tablet
CUST02900,3.19,6,3,2,Tablet
CUST02901,5.1,8,3,0,Mobile
CUST02902,2.09,5,1,1,Mobile
CUST02903,2.7,1,4,0,Desktop
CUST02904,20.14,6,2,0,Tablet
CUST02905,25.17,1,4,1,Mobile
CUST02906,10.51,1,3,0,Mobile
CUST02907,43.67,5,1,0,Desktop
CUST02908,3.93,7,3,3,Mobile
CUST02909,6.74,8,1,0,Desktop
CUST02910,29.12,4,1,0,Desktop
CUST02911,4.99,7,3,0,Desktop
CUST02912,19.03,5,0,0,Mobile
CUST02913,5.83,1,0,0,Tablet
CUST02914,18.13,2,0,0,Desktop
CUST02915,7.01,7,2,1,Mobile
CUST02916,10.4,2,3,0,Mobile
CUST02917,2.79,4,3,0,Mobile
CUST02918,12.42,5,5,2,Desktop
CUST02919,37.54,1,1,0,Tablet
CUST02920,5.93,5,1,0,Mobile
CUST02921,1.29,9,2,0,Tablet
CUST02922,5.53,1,0,0,Tablet
CUST02923,0.81,4,5,4,Tablet
CUST02924,6.58,5,1,1,Desktop
CUST02925,2.54,10,1,1,Desktop
CUST02926,0.05,4,1,0,Tablet
CUST02927,7.36,4,3,2,Tablet
CUST02928,3.17,3,2,0,Desktop
CUST02929,4.79,6,5,0,Tablet
CUST02930,1.78,1,1,1,Mobile
CUST02931,14.59,5,5,2,Mobile
CUST02932,2.29,1,5,2,Tablet
CUST02933,9.36,8,2,0,Mobile
CUST02934,2.73,2,2,2,Tablet
CUST02935,3.08,5,1,1,Desktop
CUST02936,1.86,3,5,4,Mobile
CUST02937,41.92,1,5,1,Desktop
CUST02938,44.27,8,1,1,Mobile
CUST02939,38.44,5,1,0,Mobile
CUST02940,18.8,3,0,0,Mobile
CUST02941,16.52,8,3,2,Mobile
CUST02942,35.15,2,3,0,Tablet
CUST02943,21.71,6,4,0,Desktop
CUST02944,11.6,7,5,4,Mobile
CUST02945,14.1,7,5,3,Desktop
CUST02946,18.33,9,5,5,Mobile
CUST02947,6.37,2,3,2,Tablet
CUST02948,7.19,1,2,2,Mobile
CUST02949,6.33,1,0,0,Tablet
CUST02950,9.68,5,3,1,Tablet
CUST02951,3.81,2,3,0,Mobile
CUST02952,52.02,6,3,0,Mobile
CUST02953,1.67,3,5,1,Mobile
CUST02954,1.54,8,1,0,Tablet
CUST02955,52.25,2,3,3,Desktop
CUST02956,0.37,1,2,1,Tablet
CUST02957,12.69,3,5,4,Tablet
CUST02958,0.1,1,0,0,Desktop
CUST02959,0.61,3,5,5,Tablet
CUST02960,26.1,11,3,1,Desktop
CUST02961,31.11,3,5,1,Tablet
CUST02962,16.53,5,5,4,Mobile
CUST02963,4.38,4,1,1,Tablet
CUST02964,46.11,1,3,1,Desktop
CUST02965,5.58,8,4,0,Desktop
CUST02966,26.08,6,0,0,Mobile
CUST02967,3.61,4,0,0,Mobile
CUST02968,1.81,2,1,1,Tablet
CUST02969,0.88,1,5,0,Mobile
CUST02970,4.76,1,5,2,Tablet
CUST02971,3.29,7,0,0,Mobile
CUST02972,26.59,4,1,1,Mobile
CUST02973,3.98,1,5,1,Desktop
CUST02974,11.22,5,5,3,Mobile
CUST02975,9.39,7,5,3,Desktop
CUST02976,22.12,9,3,0,Tablet
CUST02977,4.17,7,1,0,Tablet
CUST02978,10.65,5,5,4,Tablet
CUST02979,2.93,3,3,3,Mobile
CUST02980,6.12,11,3,2,Mobile
CUST02981,6.66,8,2,2,Tablet
CUST02982,0.13,3,3,2,Mobile
CUST02983,3.3,2,2,1,Mobile
CUST02984,19.04,6,5,3,Mobile
CUST02985,34.98,1,3,0,Tablet
CUST02986,4.66,1,1,0,Mobile
CUST02987,40.81,7,4,4,Tablet
CUST02988,24.21,1,5,5,Mobile
CUST02989,19.29,6,1,1,Tablet
CUST02990,17.83,6,4,4,Tablet
CUST02991,31.15,4,2,1,Mobile
CUST02992,7.24,5,1,0,Desktop
CUST02993,25.02,1,5,0,Tablet
CUST02994,4.76,7,4,2,Desktop
CUST02995,73.28,7,4,0,Desktop
CUST02996,21.65,4,1,1,Desktop
CUST02997,3.07,3,4,4,Desktop
CUST02998,8.69,2,5,5,Mobile
CUST02999,16.67,4,5,4,Desktop
CUST03000,4.41,8,3,3,Mobile
CUST03001,0.67,2,0,0,Mobile
CUST03002,17.37,6,3,0,Desktop
CUST03003,26.76,1,3,3,Mobile
CUST03004,7.04,3,2,2,Desktop
CUST03005,18.92,6,2,1,Desktop
CUST03006,0.27,1,1,1,Mobile
CUST03007,27.59,8,3,1,Mobile
CUST03008,37.16,7,3,3,Desktop
CUST03009,2.19,3,1,1,Mobile
CUST03010,50.48,8,0,0,Desktop
CUST03011,4.66,3,3,3,Mobile
CUST03012,12.06,6,2,2,Tablet
CUST03013,3.52,3,2,2,Desktop
CUST03014,9.46,4,4,3,Mobile
CUST03015,8.32,8,5,4,Desktop
CUST03016,5.19,5,0,0,Desktop
CUST03017,10.05,7,5,1,Mobile
CUST03018,27.18,3,3,0,Mobile
CUST03019,13.45,4,4,0,Desktop
CUST03020,1.2,12,0,0,Tablet
CUST03021,14.11,4,0,0,Desktop
